model_date,timestamp,state_abb,party,variable,metric,value
27/07/2024,2024-08-22T18:42:10Z,MT,DEM,state vote dem margin,median,-0.1878
27/07/2024,2024-08-22T18:42:10Z,MS,DEM,state vote dem margin,median,-0.189
27/07/2024,2024-08-22T18:42:10Z,LA,DEM,state vote dem margin,median,-0.2095
27/07/2024,2024-08-22T18:42:10Z,NE,DEM,state vote dem margin,median,-0.2162
27/07/2024,2024-08-22T18:42:10Z,UT,DEM,state vote dem margin,median,-0.2292
27/07/2024,2024-08-22T18:42:10Z,TN,DEM,state vote dem margin,median,-0.2553
27/07/2024,2024-08-22T18:42:10Z,AL,DEM,state vote dem margin,median,-0.2777
27/07/2024,2024-08-22T18:42:10Z,KY,DEM,state vote dem margin,median,-0.2813
27/07/2024,2024-08-22T18:42:10Z,SD,DEM,state vote dem margin,median,-0.2852
27/07/2024,2024-08-22T18:42:10Z,AR,DEM,state vote dem margin,median,-0.2982
27/07/2024,2024-08-22T18:42:10Z,ID,DEM,state vote dem margin,median,-0.3299
27/07/2024,2024-08-22T18:42:10Z,OK,DEM,state vote dem margin,median,-0.3533
27/07/2024,2024-08-22T18:42:10Z,ND,DEM,state vote dem margin,median,-0.357
27/07/2024,2024-08-22T18:42:10Z,WV,DEM,state vote dem margin,median,-0.4106
27/07/2024,2024-08-22T18:42:10Z,WY,DEM,state vote dem margin,median,-0.4559
27/07/2024,2024-08-22T18:42:10Z,NE-03,DEM,state vote dem margin,median,-0.5514
27/07/2024,2024-08-22T18:42:10Z,WY,REP,state vote,p_win,1
27/07/2024,2024-08-22T18:42:10Z,WY,IND,state vote,p_win,0
27/07/2024,2024-08-22T18:42:10Z,WY,DEM,state vote,p_win,0
27/07/2024,2024-08-22T18:42:10Z,WV,REP,state vote,p_win,0.9999
27/07/2024,2024-08-22T18:42:10Z,WV,IND,state vote,p_win,0
27/07/2024,2024-08-22T18:42:10Z,WV,DEM,state vote,p_win,1.00E-04
27/07/2024,2024-08-22T18:42:10Z,WI,REP,state vote,p_win,0.5178
27/07/2024,2024-08-22T18:42:10Z,WI,IND,state vote,p_win,0
27/07/2024,2024-08-22T18:42:10Z,WI,DEM,state vote,p_win,0.4822
27/07/2024,2024-08-22T18:42:10Z,WA,REP,state vote,p_win,0.054
27/07/2024,2024-08-22T18:42:10Z,WA,IND,state vote,p_win,0
27/07/2024,2024-08-22T18:42:10Z,WA,DEM,state vote,p_win,0.946
27/07/2024,2024-08-22T18:42:10Z,VT,REP,state vote,p_win,8.00E-04
27/07/2024,2024-08-22T18:42:10Z,VT,IND,state vote,p_win,0
27/07/2024,2024-08-22T18:42:10Z,VT,DEM,state vote,p_win,0.9992
27/07/2024,2024-08-22T18:42:10Z,VA,REP,state vote,p_win,0.2336
27/07/2024,2024-08-22T18:42:10Z,VA,IND,state vote,p_win,0
27/07/2024,2024-08-22T18:42:10Z,VA,DEM,state vote,p_win,0.7664
27/07/2024,2024-08-22T18:42:10Z,UT,REP,state vote,p_win,0.9874
27/07/2024,2024-08-22T18:42:10Z,UT,IND,state vote,p_win,0
27/07/2024,2024-08-22T18:42:10Z,UT,DEM,state vote,p_win,0.0126
27/07/2024,2024-08-22T18:42:10Z,TX,REP,state vote,p_win,0.797
27/07/2024,2024-08-22T18:42:10Z,TX,IND,state vote,p_win,0
27/07/2024,2024-08-22T18:42:10Z,TX,DEM,state vote,p_win,0.203
27/07/2024,2024-08-22T18:42:10Z,TN,REP,state vote,p_win,0.9923
27/07/2024,2024-08-22T18:42:10Z,TN,IND,state vote,p_win,0
27/07/2024,2024-08-22T18:42:10Z,TN,DEM,state vote,p_win,0.0077
27/07/2024,2024-08-22T18:42:10Z,SD,REP,state vote,p_win,0.9963
27/07/2024,2024-08-22T18:42:10Z,SD,IND,state vote,p_win,0
27/07/2024,2024-08-22T18:42:10Z,SD,DEM,state vote,p_win,0.0037
27/07/2024,2024-08-22T18:42:10Z,SC,REP,state vote,p_win,0.9233
27/07/2024,2024-08-22T18:42:10Z,SC,IND,state vote,p_win,0
27/07/2024,2024-08-22T18:42:10Z,SC,DEM,state vote,p_win,0.0767
27/07/2024,2024-08-22T18:42:10Z,RI,REP,state vote,p_win,0.0389
27/07/2024,2024-08-22T18:42:10Z,RI,IND,state vote,p_win,0
27/07/2024,2024-08-22T18:42:10Z,RI,DEM,state vote,p_win,0.9611
27/07/2024,2024-08-22T18:42:10Z,PA,REP,state vote,p_win,0.5368
27/07/2024,2024-08-22T18:42:10Z,PA,IND,state vote,p_win,0
27/07/2024,2024-08-22T18:42:10Z,PA,DEM,state vote,p_win,0.4632
27/07/2024,2024-08-22T18:42:10Z,OR,REP,state vote,p_win,0.0913
27/07/2024,2024-08-22T18:42:10Z,OR,IND,state vote,p_win,0
27/07/2024,2024-08-22T18:42:10Z,OR,DEM,state vote,p_win,0.9087
27/07/2024,2024-08-22T18:42:10Z,OK,REP,state vote,p_win,0.9991
27/07/2024,2024-08-22T18:42:10Z,OK,IND,state vote,p_win,0
27/07/2024,2024-08-22T18:42:10Z,OK,DEM,state vote,p_win,9.00E-04
27/07/2024,2024-08-22T18:42:10Z,OH,REP,state vote,p_win,0.8648
27/07/2024,2024-08-22T18:42:10Z,OH,IND,state vote,p_win,0
27/07/2024,2024-08-22T18:42:10Z,OH,DEM,state vote,p_win,0.1352
27/07/2024,2024-08-22T18:42:10Z,NY,REP,state vote,p_win,0.0233
27/07/2024,2024-08-22T18:42:10Z,NY,IND,state vote,p_win,0
27/07/2024,2024-08-22T18:42:10Z,NY,DEM,state vote,p_win,0.9767
27/07/2024,2024-08-22T18:42:10Z,NV,REP,state vote,p_win,0.5208
27/07/2024,2024-08-22T18:42:10Z,NV,IND,state vote,p_win,0
27/07/2024,2024-08-22T18:42:10Z,NV,DEM,state vote,p_win,0.4792
27/07/2024,2024-08-22T18:42:10Z,NM,REP,state vote,p_win,0.2114
27/07/2024,2024-08-22T18:42:10Z,NM,IND,state vote,p_win,0
27/07/2024,2024-08-22T18:42:10Z,NM,DEM,state vote,p_win,0.7886
27/07/2024,2024-08-22T18:42:10Z,NJ,REP,state vote,p_win,0.0925
27/07/2024,2024-08-22T18:42:10Z,NJ,IND,state vote,p_win,0
27/07/2024,2024-08-22T18:42:10Z,NJ,DEM,state vote,p_win,0.9075
27/07/2024,2024-08-22T18:42:10Z,NH,REP,state vote,p_win,0.3075
27/07/2024,2024-08-22T18:42:10Z,NH,IND,state vote,p_win,0
27/07/2024,2024-08-22T18:42:10Z,NH,DEM,state vote,p_win,0.6925
27/07/2024,2024-08-22T18:42:10Z,NE-03,REP,state vote,p_win,1
27/07/2024,2024-08-22T18:42:10Z,NE-03,IND,state vote,p_win,0
27/07/2024,2024-08-22T18:42:10Z,NE-03,DEM,state vote,p_win,0
27/07/2024,2024-08-22T18:42:10Z,NE-02,REP,state vote,p_win,0.3504
27/07/2024,2024-08-22T18:42:10Z,NE-02,IND,state vote,p_win,0
27/07/2024,2024-08-22T18:42:10Z,NE-02,DEM,state vote,p_win,0.6496
27/07/2024,2024-08-22T18:42:10Z,NE-01,REP,state vote,p_win,0.9581
27/07/2024,2024-08-22T18:42:10Z,NE-01,IND,state vote,p_win,0
27/07/2024,2024-08-22T18:42:10Z,NE-01,DEM,state vote,p_win,0.0419
27/07/2024,2024-08-22T18:42:10Z,NE,REP,state vote,p_win,0.9819
27/07/2024,2024-08-22T18:42:10Z,NE,IND,state vote,p_win,0
27/07/2024,2024-08-22T18:42:10Z,NE,DEM,state vote,p_win,0.0181
27/07/2024,2024-08-22T18:42:10Z,ND,REP,state vote,p_win,0.9992
27/07/2024,2024-08-22T18:42:10Z,ND,IND,state vote,p_win,0
27/07/2024,2024-08-22T18:42:10Z,ND,DEM,state vote,p_win,8.00E-04
27/07/2024,2024-08-22T18:42:10Z,NC,REP,state vote,p_win,0.6549
27/07/2024,2024-08-22T18:42:10Z,NC,IND,state vote,p_win,0
27/07/2024,2024-08-22T18:42:10Z,NC,DEM,state vote,p_win,0.3452
27/07/2024,2024-08-22T18:42:10Z,MT,REP,state vote,p_win,0.9669
27/07/2024,2024-08-22T18:42:10Z,MT,IND,state vote,p_win,0
27/07/2024,2024-08-22T18:42:10Z,MT,DEM,state vote,p_win,0.0331
27/07/2024,2024-08-22T18:42:10Z,MS,REP,state vote,p_win,0.9704
27/07/2024,2024-08-22T18:42:10Z,MS,IND,state vote,p_win,0
27/07/2024,2024-08-22T18:42:10Z,MS,DEM,state vote,p_win,0.0296
27/07/2024,2024-08-22T18:42:10Z,MO,REP,state vote,p_win,0.9625
27/07/2024,2024-08-22T18:42:10Z,MO,IND,state vote,p_win,0
27/07/2024,2024-08-22T18:42:10Z,MO,DEM,state vote,p_win,0.0375
27/07/2024,2024-08-22T18:42:10Z,MN,REP,state vote,p_win,0.2701
27/07/2024,2024-08-22T18:42:10Z,MN,IND,state vote,p_win,0
27/07/2024,2024-08-22T18:42:10Z,MN,DEM,state vote,p_win,0.7299
27/07/2024,2024-08-22T18:42:10Z,MI,REP,state vote,p_win,0.5108
27/07/2024,2024-08-22T18:42:10Z,MI,IND,state vote,p_win,0
27/07/2024,2024-08-22T18:42:10Z,MI,DEM,state vote,p_win,0.4893
27/07/2024,2024-08-22T18:42:10Z,ME-02,REP,state vote,p_win,0.8463
27/07/2024,2024-08-22T18:42:10Z,ME-02,IND,state vote,p_win,0
27/07/2024,2024-08-22T18:42:10Z,ME-02,DEM,state vote,p_win,0.1537
27/07/2024,2024-08-22T18:42:10Z,ME-01,REP,state vote,p_win,0.022
27/07/2024,2024-08-22T18:42:10Z,ME-01,IND,state vote,p_win,0
27/07/2024,2024-08-22T18:42:10Z,ME-01,DEM,state vote,p_win,0.978
27/07/2024,2024-08-22T18:42:10Z,ME,REP,state vote,p_win,0.2565
27/07/2024,2024-08-22T18:42:10Z,ME,IND,state vote,p_win,0
27/07/2024,2024-08-22T18:42:10Z,ME,DEM,state vote,p_win,0.7435
27/07/2024,2024-08-22T18:42:10Z,MD,REP,state vote,p_win,0.0019
27/07/2024,2024-08-22T18:42:10Z,MD,IND,state vote,p_win,0
27/07/2024,2024-08-22T18:42:10Z,MD,DEM,state vote,p_win,0.9981
27/07/2024,2024-08-22T18:42:10Z,MA,REP,state vote,p_win,0.19%
27/07/2024,2024-08-22T18:42:10Z,MA,IND,state vote,p_win,0.00%
27/07/2024,2024-08-22T18:42:10Z,MA,DEM,state vote,p_win,99.81%
27/07/2024,2024-08-22T18:42:10Z,LA,REP,state vote,p_win,0.9794
27/07/2024,2024-08-22T18:42:10Z,LA,IND,state vote,p_win,0
27/07/2024,2024-08-22T18:42:10Z,LA,DEM,state vote,p_win,0.0206
27/07/2024,2024-08-22T18:42:10Z,KY,REP,state vote,p_win,0.9957
27/07/2024,2024-08-22T18:42:10Z,KY,IND,state vote,p_win,0
27/07/2024,2024-08-22T18:42:10Z,KY,DEM,state vote,p_win,0.0043
27/07/2024,2024-08-22T18:42:10Z,KS,REP,state vote,p_win,0.9558
27/07/2024,2024-08-22T18:42:10Z,KS,IND,state vote,p_win,0
27/07/2024,2024-08-22T18:42:10Z,KS,DEM,state vote,p_win,0.0442
27/07/2024,2024-08-22T18:42:10Z,IN,REP,state vote,p_win,0.9637
27/07/2024,2024-08-22T18:42:10Z,IN,IND,state vote,p_win,0
27/07/2024,2024-08-22T18:42:10Z,IN,DEM,state vote,p_win,0.0363
27/07/2024,2024-08-22T18:42:10Z,IL,REP,state vote,p_win,0.0796
27/07/2024,2024-08-22T18:42:10Z,IL,IND,state vote,p_win,0
27/07/2024,2024-08-22T18:42:10Z,IL,DEM,state vote,p_win,0.9204
27/07/2024,2024-08-22T18:42:10Z,ID,REP,state vote,p_win,0.9986
27/07/2024,2024-08-22T18:42:10Z,ID,IND,state vote,p_win,0
27/07/2024,2024-08-22T18:42:10Z,ID,DEM,state vote,p_win,0.0014
27/07/2024,2024-08-22T18:42:10Z,IA,REP,state vote,p_win,0.8641
27/07/2024,2024-08-22T18:42:10Z,IA,IND,state vote,p_win,0
27/07/2024,2024-08-22T18:42:10Z,IA,DEM,state vote,p_win,0.1359
27/07/2024,2024-08-22T18:42:10Z,HI,REP,state vote,p_win,0.0048
27/07/2024,2024-08-22T18:42:10Z,HI,IND,state vote,p_win,0
27/07/2024,2024-08-22T18:42:10Z,HI,DEM,state vote,p_win,0.9952
27/07/2024,2024-08-22T18:42:10Z,GA,REP,state vote,p_win,0.5912
27/07/2024,2024-08-22T18:42:10Z,GA,IND,state vote,p_win,0
27/07/2024,2024-08-22T18:42:10Z,GA,DEM,state vote,p_win,0.4088
27/07/2024,2024-08-22T18:42:10Z,FL,REP,state vote,p_win,0.7368
27/07/2024,2024-08-22T18:42:10Z,FL,IND,state vote,p_win,0
27/07/2024,2024-08-22T18:42:10Z,FL,DEM,state vote,p_win,0.2632
27/07/2024,2024-08-22T18:42:10Z,DE,REP,state vote,p_win,0.0648
27/07/2024,2024-08-22T18:42:10Z,DE,IND,state vote,p_win,0
27/07/2024,2024-08-22T18:42:10Z,DE,DEM,state vote,p_win,0.9352
27/07/2024,2024-08-22T18:42:10Z,DC,REP,state vote,p_win,0
27/07/2024,2024-08-22T18:42:10Z,DC,IND,state vote,p_win,0
27/07/2024,2024-08-22T18:42:10Z,DC,DEM,state vote,p_win,1
27/07/2024,2024-08-22T18:42:10Z,CT,REP,state vote,p_win,0.043
27/07/2024,2024-08-22T18:42:10Z,CT,IND,state vote,p_win,0
27/07/2024,2024-08-22T18:42:10Z,CT,DEM,state vote,p_win,0.957
27/07/2024,2024-08-22T18:42:10Z,CO,REP,state vote,p_win,0.1378
27/07/2024,2024-08-22T18:42:10Z,CO,IND,state vote,p_win,0
27/07/2024,2024-08-22T18:42:10Z,CO,DEM,state vote,p_win,0.8622
27/07/2024,2024-08-22T18:42:10Z,CA,REP,state vote,p_win,0.0048
27/07/2024,2024-08-22T18:42:10Z,CA,IND,state vote,p_win,0
27/07/2024,2024-08-22T18:42:10Z,CA,DEM,state vote,p_win,0.9952
27/07/2024,2024-08-22T18:42:10Z,AZ,REP,state vote,p_win,0.6144
27/07/2024,2024-08-22T18:42:10Z,AZ,IND,state vote,p_win,0
27/07/2024,2024-08-22T18:42:10Z,AZ,DEM,state vote,p_win,0.3856
27/07/2024,2024-08-22T18:42:10Z,AR,REP,state vote,p_win,0.9969
27/07/2024,2024-08-22T18:42:10Z,AR,IND,state vote,p_win,0
27/07/2024,2024-08-22T18:42:10Z,AR,DEM,state vote,p_win,0.0031
27/07/2024,2024-08-22T18:42:10Z,AL,REP,state vote,p_win,0.9953
27/07/2024,2024-08-22T18:42:10Z,AL,IND,state vote,p_win,0
27/07/2024,2024-08-22T18:42:10Z,AL,DEM,state vote,p_win,0.0047
27/07/2024,2024-08-22T18:42:10Z,AK,REP,state vote,p_win,0.8985
27/07/2024,2024-08-22T18:42:10Z,AK,IND,state vote,p_win,0
27/07/2024,2024-08-22T18:42:10Z,AK,DEM,state vote,p_win,0.1015
27/07/2024,2024-08-22T18:42:10Z,WY,REP,state vote,lower,0.5996
27/07/2024,2024-08-22T18:42:10Z,WY,IND,state vote,lower,0.0071
27/07/2024,2024-08-22T18:42:10Z,WY,DEM,state vote,lower,0.1528
27/07/2024,2024-08-22T18:42:10Z,WV,REP,state vote,lower,0.5809
27/07/2024,2024-08-22T18:42:10Z,WV,IND,state vote,lower,1.00E-04
27/07/2024,2024-08-22T18:42:10Z,WV,DEM,state vote,lower,0.1822
27/07/2024,2024-08-22T18:42:10Z,WI,REP,state vote,lower,0.378
27/07/2024,2024-08-22T18:42:10Z,WI,IND,state vote,lower,1.00E-04
27/07/2024,2024-08-22T18:42:10Z,WI,DEM,state vote,lower,0.3746
27/07/2024,2024-08-22T18:42:10Z,WA,REP,state vote,lower,0.2924
27/07/2024,2024-08-22T18:42:10Z,WA,IND,state vote,lower,0.0062
27/07/2024,2024-08-22T18:42:10Z,WA,DEM,state vote,lower,0.446
27/07/2024,2024-08-22T18:42:10Z,VT,REP,state vote,lower,0.2162
27/07/2024,2024-08-22T18:42:10Z,VT,IND,state vote,lower,0.0062
27/07/2024,2024-08-22T18:42:10Z,VT,DEM,state vote,lower,0.5327
27/07/2024,2024-08-22T18:42:10Z,VA,REP,state vote,lower,0.3375
27/07/2024,2024-08-22T18:42:10Z,VA,IND,state vote,lower,1.00E-04
27/07/2024,2024-08-22T18:42:10Z,VA,DEM,state vote,lower,0.4114
27/07/2024,2024-08-22T18:42:10Z,UT,REP,state vote,lower,0.4786
27/07/2024,2024-08-22T18:42:10Z,UT,IND,state vote,lower,0.0082
27/07/2024,2024-08-22T18:42:10Z,UT,DEM,state vote,lower,0.2546
27/07/2024,2024-08-22T18:42:10Z,TX,REP,state vote,lower,0.4146
27/07/2024,2024-08-22T18:42:10Z,TX,IND,state vote,lower,1.00E-04
27/07/2024,2024-08-22T18:42:10Z,TX,DEM,state vote,lower,0.3367
27/07/2024,2024-08-22T18:42:10Z,TN,REP,state vote,lower,0.5014
27/07/2024,2024-08-22T18:42:10Z,TN,IND,state vote,lower,1.00E-04
27/07/2024,2024-08-22T18:42:10Z,TN,DEM,state vote,lower,0.2521
27/07/2024,2024-08-22T18:42:10Z,SD,REP,state vote,lower,0.5141
27/07/2024,2024-08-22T18:42:10Z,SD,IND,state vote,lower,0.0041
27/07/2024,2024-08-22T18:42:10Z,SD,DEM,state vote,lower,0.2356
27/07/2024,2024-08-22T18:42:10Z,SC,REP,state vote,lower,0.4436
27/07/2024,2024-08-22T18:42:10Z,SC,IND,state vote,lower,1.00E-04
27/07/2024,2024-08-22T18:42:10Z,SC,DEM,state vote,lower,0.3073
27/07/2024,2024-08-22T18:42:10Z,RI,REP,state vote,lower,0.288
27/07/2024,2024-08-22T18:42:10Z,RI,IND,state vote,lower,6.00E-04
27/07/2024,2024-08-22T18:42:10Z,RI,DEM,state vote,lower,0.4621
27/07/2024,2024-08-22T18:42:10Z,PA,REP,state vote,lower,0.378
27/07/2024,2024-08-22T18:42:10Z,PA,IND,state vote,lower,1.00E-04
27/07/2024,2024-08-22T18:42:10Z,PA,DEM,state vote,lower,0.3726
27/07/2024,2024-08-22T18:42:10Z,OR,REP,state vote,lower,0.3047
27/07/2024,2024-08-22T18:42:10Z,OR,IND,state vote,lower,0.006
27/07/2024,2024-08-22T18:42:10Z,OR,DEM,state vote,lower,0.4352
27/07/2024,2024-08-22T18:42:10Z,OK,REP,state vote,lower,0.5487
27/07/2024,2024-08-22T18:42:10Z,OK,IND,state vote,lower,0.0031
27/07/2024,2024-08-22T18:42:10Z,OK,DEM,state vote,lower,0.2053
27/07/2024,2024-08-22T18:42:10Z,OH,REP,state vote,lower,0.4286
27/07/2024,2024-08-22T18:42:10Z,OH,IND,state vote,lower,1.00E-04
27/07/2024,2024-08-22T18:42:10Z,OH,DEM,state vote,lower,0.3244
27/07/2024,2024-08-22T18:42:10Z,NY,REP,state vote,lower,0.2804
27/07/2024,2024-08-22T18:42:10Z,NY,IND,state vote,lower,1.00E-04
27/07/2024,2024-08-22T18:42:10Z,NY,DEM,state vote,lower,0.4766
27/07/2024,2024-08-22T18:42:10Z,NV,REP,state vote,lower,0.3745
27/07/2024,2024-08-22T18:42:10Z,NV,IND,state vote,lower,0.0032
27/07/2024,2024-08-22T18:42:10Z,NV,DEM,state vote,lower,0.371
27/07/2024,2024-08-22T18:42:10Z,NM,REP,state vote,lower,0.3331
27/07/2024,2024-08-22T18:42:10Z,NM,IND,state vote,lower,0.002
27/07/2024,2024-08-22T18:42:10Z,NM,DEM,state vote,lower,0.4106
27/07/2024,2024-08-22T18:42:10Z,NJ,REP,state vote,lower,0.3127
27/07/2024,2024-08-22T18:42:10Z,NJ,IND,state vote,lower,1.00E-04
27/07/2024,2024-08-22T18:42:10Z,NJ,DEM,state vote,lower,0.4419
27/07/2024,2024-08-22T18:42:10Z,NH,REP,state vote,lower,0.3507
27/07/2024,2024-08-22T18:42:10Z,NH,IND,state vote,lower,1.00E-04
27/07/2024,2024-08-22T18:42:10Z,NH,DEM,state vote,lower,0.4005
27/07/2024,2024-08-22T18:42:10Z,NE-03,REP,state vote,lower,0.6519
27/07/2024,2024-08-22T18:42:10Z,NE-03,IND,state vote,lower,0.0028
27/07/2024,2024-08-22T18:42:10Z,NE-03,DEM,state vote,lower,0.1161
27/07/2024,2024-08-22T18:42:10Z,NE-02,REP,state vote,lower,0.3532
27/07/2024,2024-08-22T18:42:10Z,NE-02,IND,state vote,lower,0.0039
27/07/2024,2024-08-22T18:42:10Z,NE-02,DEM,state vote,lower,0.3891
27/07/2024,2024-08-22T18:42:10Z,NE-01,REP,state vote,lower,0.4563
27/07/2024,2024-08-22T18:42:10Z,NE-01,IND,state vote,lower,0.0048
27/07/2024,2024-08-22T18:42:10Z,NE-01,DEM,state vote,lower,0.2857
27/07/2024,2024-08-22T18:42:10Z,NE,REP,state vote,lower,0.4788
27/07/2024,2024-08-22T18:42:10Z,NE,IND,state vote,lower,0.0025
27/07/2024,2024-08-22T18:42:10Z,NE,DEM,state vote,lower,0.2706
27/07/2024,2024-08-22T18:42:10Z,ND,REP,state vote,lower,0.5491
27/07/2024,2024-08-22T18:42:10Z,ND,IND,state vote,lower,0.0057
27/07/2024,2024-08-22T18:42:10Z,ND,DEM,state vote,lower,0.2004
27/07/2024,2024-08-22T18:42:10Z,NC,REP,state vote,lower,0.3929
27/07/2024,2024-08-22T18:42:10Z,NC,IND,state vote,lower,1.00E-04
27/07/2024,2024-08-22T18:42:10Z,NC,DEM,state vote,lower,0.3577
27/07/2024,2024-08-22T18:42:10Z,MT,REP,state vote,lower,0.4647
27/07/2024,2024-08-22T18:42:10Z,MT,IND,state vote,lower,0.0036
27/07/2024,2024-08-22T18:42:10Z,MT,DEM,state vote,lower,0.2811
27/07/2024,2024-08-22T18:42:10Z,MS,REP,state vote,lower,0.4697
27/07/2024,2024-08-22T18:42:10Z,MS,IND,state vote,lower,1.00E-04
27/07/2024,2024-08-22T18:42:10Z,MS,DEM,state vote,lower,0.2849
27/07/2024,2024-08-22T18:42:10Z,MO,REP,state vote,lower,0.4623
27/07/2024,2024-08-22T18:42:10Z,MO,IND,state vote,lower,1.00E-04
27/07/2024,2024-08-22T18:42:10Z,MO,DEM,state vote,lower,0.2891
27/07/2024,2024-08-22T18:42:10Z,MN,REP,state vote,lower,0.3427
27/07/2024,2024-08-22T18:42:10Z,MN,IND,state vote,lower,0.003
27/07/2024,2024-08-22T18:42:10Z,MN,DEM,state vote,lower,0.4035
27/07/2024,2024-08-22T18:42:10Z,MI,REP,state vote,lower,0.37
27/07/2024,2024-08-22T18:42:10Z,MI,IND,state vote,lower,0.0053
27/07/2024,2024-08-22T18:42:10Z,MI,DEM,state vote,lower,0.3697
27/07/2024,2024-08-22T18:42:10Z,ME-02,REP,state vote,lower,0.4259
27/07/2024,2024-08-22T18:42:10Z,ME-02,IND,state vote,lower,0
27/07/2024,2024-08-22T18:42:10Z,ME-02,DEM,state vote,lower,0.3203
27/07/2024,2024-08-22T18:42:10Z,ME-01,REP,state vote,lower,0.2742
27/07/2024,2024-08-22T18:42:10Z,ME-01,IND,state vote,lower,0
27/07/2024,2024-08-22T18:42:10Z,ME-01,DEM,state vote,lower,0.5008
27/07/2024,2024-08-22T18:42:10Z,ME,REP,state vote,lower,0.3401
27/07/2024,2024-08-22T18:42:10Z,ME,IND,state vote,lower,0
27/07/2024,2024-08-22T18:42:10Z,ME,DEM,state vote,lower,0.4083
27/07/2024,2024-08-22T18:42:10Z,MD,REP,state vote,lower,0.2287
27/07/2024,2024-08-22T18:42:10Z,MD,IND,state vote,lower,0.0044
27/07/2024,2024-08-22T18:42:10Z,MD,DEM,state vote,lower,0.5226
27/07/2024,2024-08-22T18:42:10Z,MA,REP,state vote,lower,22.89%
27/07/2024,2024-08-22T18:42:10Z,MA,IND,state vote,lower,0.24%
27/07/2024,2024-08-22T18:42:10Z,MA,DEM,state vote,lower,52.59%
27/07/2024,2024-08-22T18:42:10Z,LA,REP,state vote,lower,0.478
27/07/2024,2024-08-22T18:42:10Z,LA,IND,state vote,lower,1.00E-04
27/07/2024,2024-08-22T18:42:10Z,LA,DEM,state vote,lower,0.2739
27/07/2024,2024-08-22T18:42:10Z,KY,REP,state vote,lower,0.5145
27/07/2024,2024-08-22T18:42:10Z,KY,IND,state vote,lower,1.00E-04
27/07/2024,2024-08-22T18:42:10Z,KY,DEM,state vote,lower,0.2401
27/07/2024,2024-08-22T18:42:10Z,KS,REP,state vote,lower,0.4567
27/07/2024,2024-08-22T18:42:10Z,KS,IND,state vote,lower,0.0028
27/07/2024,2024-08-22T18:42:10Z,KS,DEM,state vote,lower,0.291
27/07/2024,2024-08-22T18:42:10Z,IN,REP,state vote,lower,0.4632
27/07/2024,2024-08-22T18:42:10Z,IN,IND,state vote,lower,0.001
27/07/2024,2024-08-22T18:42:10Z,IN,DEM,state vote,lower,0.2848
27/07/2024,2024-08-22T18:42:10Z,IL,REP,state vote,lower,0.3076
27/07/2024,2024-08-22T18:42:10Z,IL,IND,state vote,lower,1.00E-04
27/07/2024,2024-08-22T18:42:10Z,IL,DEM,state vote,lower,0.444
27/07/2024,2024-08-22T18:42:10Z,ID,REP,state vote,lower,0.5359
27/07/2024,2024-08-22T18:42:10Z,ID,IND,state vote,lower,0.0057
27/07/2024,2024-08-22T18:42:10Z,ID,DEM,state vote,lower,0.2136
27/07/2024,2024-08-22T18:42:10Z,IA,REP,state vote,lower,0.4256
27/07/2024,2024-08-22T18:42:10Z,IA,IND,state vote,lower,0.0013
27/07/2024,2024-08-22T18:42:10Z,IA,DEM,state vote,lower,0.3193
27/07/2024,2024-08-22T18:42:10Z,HI,REP,state vote,lower,0.2491
27/07/2024,2024-08-22T18:42:10Z,HI,IND,state vote,lower,0.0013
27/07/2024,2024-08-22T18:42:10Z,HI,DEM,state vote,lower,0.5063
27/07/2024,2024-08-22T18:42:10Z,GA,REP,state vote,lower,0.3885
27/07/2024,2024-08-22T18:42:10Z,GA,IND,state vote,lower,1.00E-04
27/07/2024,2024-08-22T18:42:10Z,GA,DEM,state vote,lower,0.3676
27/07/2024,2024-08-22T18:42:10Z,FL,REP,state vote,lower,0.4066
27/07/2024,2024-08-22T18:42:10Z,FL,IND,state vote,lower,1.00E-04
27/07/2024,2024-08-22T18:42:10Z,FL,DEM,state vote,lower,0.3503
27/07/2024,2024-08-22T18:42:10Z,DE,REP,state vote,lower,0.3013
27/07/2024,2024-08-22T18:42:10Z,DE,IND,state vote,lower,1.00E-04
27/07/2024,2024-08-22T18:42:10Z,DE,DEM,state vote,lower,0.4517
27/07/2024,2024-08-22T18:42:10Z,DC,REP,state vote,lower,1.00E-04
27/07/2024,2024-08-22T18:42:10Z,DC,IND,state vote,lower,0.0032
27/07/2024,2024-08-22T18:42:10Z,DC,DEM,state vote,lower,0.8022
27/07/2024,2024-08-22T18:42:10Z,CT,REP,state vote,lower,0.2935
27/07/2024,2024-08-22T18:42:10Z,CT,IND,state vote,lower,1.00E-04
27/07/2024,2024-08-22T18:42:10Z,CT,DEM,state vote,lower,0.4605
27/07/2024,2024-08-22T18:42:10Z,CO,REP,state vote,lower,0.319
27/07/2024,2024-08-22T18:42:10Z,CO,IND,state vote,lower,0.0044
27/07/2024,2024-08-22T18:42:10Z,CO,DEM,state vote,lower,0.4225
27/07/2024,2024-08-22T18:42:10Z,CA,REP,state vote,lower,0.2447
27/07/2024,2024-08-22T18:42:10Z,CA,IND,state vote,lower,0.0028
27/07/2024,2024-08-22T18:42:10Z,CA,DEM,state vote,lower,0.5049
27/07/2024,2024-08-22T18:42:10Z,AZ,REP,state vote,lower,0.3868
27/07/2024,2024-08-22T18:42:10Z,AZ,IND,state vote,lower,1.00E-04
